address,rssi,dist,battery,txPower,interval,roll
f7:9c:08:9a:42:ed,-68,100,50,6,500,-57.26262108332657
e3:6f:28:36:5a:db,-56,100,43,6,500,-57.24639771188702
f9:b3:b2:3d:53:a5,-62,100,72,6,500,-57.3447205078215
fc:02:a0:fa:33:19,-55,100,44,6,500,-57.1638140995878
d5:b1:89:8b:b8:c5,-59,100,67,6,500,-56.99863854151858
d1:0b:14:b3:18:6a,-58,100,43,6,500,-57.097630233705566
f1:96:cd:ee:25:bd,-53,100,47,6,500,-57.04888893742274
ef:86:35:dd:c3:f7,-51,100,69,6,500,-56.9013805957038
d1:0b:14:b3:18:6a,-62,100,43,6,500,-56.99963917845965
fc:02:a0:fa:33:19,-67,100,44,6,500,-57.14655933628462
f1:96:cd:ee:25:bd,-59,100,47,6,500,-57.21234070527914
e3:6f:28:36:5a:db,-51,100,43,6,500,-56.96591307562227
ef:86:35:dd:c3:f7,-58,100,69,6,500,-56.83374916624114
f9:b3:b2:3d:53:a5,-57,100,72,6,500,-56.89980024116581
d5:b1:89:8b:b8:c5,-55,100,67,6,500,-56.94975579792695
f7:9c:08:9a:42:ed,-68,100,50,6,500,-57.0965291155663
d1:0b:14:b3:18:6a,-57,100,43,6,500,-57.12961469656998
f9:b3:b2:3d:53:a5,-62,100,72,6,500,-57.27742032769298
f1:96:cd:ee:25:bd,-59,100,47,6,500,-57.128542759202055
fc:02:a0:fa:33:19,-57,100,44,6,500,-57.161650094678805
d5:b1:89:8b:b8:c5,-61,100,67,6,500,-57.24359710885302
f7:9c:08:9a:42:ed,-65,100,50,6,500,-57.47347374163981
e3:6f:28:36:5a:db,-49,100,43,6,500,-57.243911052638026
ef:86:35:dd:c3:f7,-55,100,69,6,500,-57.442946173373684
d1:0b:14:b3:18:6a,-57,100,43,6,500,-57.55939567900302
f1:96:cd:ee:25:bd,-53,100,47,6,500,-57.49436882952148
f7:9c:08:9a:42:ed,-64,100,50,6,500,-57.57565504215106
e3:6f:28:36:5a:db,-51,100,43,6,500,-57.527550301712466
f9:b3:b2:3d:53:a5,-60,100,72,6,500,-57.57686982056649
fc:02:a0:fa:33:19,-58,100,44,6,500,-57.69331585752597
d5:b1:89:8b:b8:c5,-59,100,67,6,500,-57.726435418541506
fc:02:a0:fa:33:19,-66,100,44,6,500,-57.87331140412062
e3:6f:28:36:5a:db,-65,100,43,6,500,-58.03724337494238
d1:0b:14:b3:18:6a,-59,100,43,6,500,-58.13689332624612
f1:96:cd:ee:25:bd,-56,100,47,6,500,-57.92335564831564
ef:86:35:dd:c3:f7,-55,100,69,6,500,-57.89115973395634
f9:b3:b2:3d:53:a5,-57,100,72,6,500,-57.75950368798226
d5:b1:89:8b:b8:c5,-60,100,67,6,500,-57.82557889437391
f7:9c:08:9a:42:ed,-69,100,50,6,500,-58.02083577993941
f7:9c:08:9a:42:ed,-65,100,50,6,500,-57.98646318412969
e3:6f:28:36:5a:db,-49,100,43,6,500,-57.855764731702465
d1:0b:14:b3:18:6a,-62,100,43,6,500,-57.904628652813734
f9:b3:b2:3d:53:a5,-56,100,72,6,500,-57.75655347172217
fc:02:a0:fa:33:19,-55,100,44,6,500,-57.823912001421675
e3:6f:28:36:5a:db,-51,100,43,6,500,-57.74256268302541
d1:0b:14:b3:18:6a,-62,100,43,6,500,-57.69245522916235
f1:96:cd:ee:25:bd,-57,100,47,6,500,-57.75934394388579
f7:9c:08:9a:42:ed,-70,100,50,6,500,-57.8883321640937
ef:86:35:dd:c3:f7,-55,100,69,6,500,-57.87256303309394
f9:b3:b2:3d:53:a5,-58,100,72,6,500,-57.88930754888515
fc:02:a0:fa:33:19,-67,100,44,6,500,-57.871204237736066
d5:b1:89:8b:b8:c5,-55,100,67,6,500,-57.77273599319632
ef:86:35:dd:c3:f7,-51,100,69,6,500,-57.67481869053432
e3:6f:28:36:5a:db,-63,100,43,6,500,-57.73998239685744
d1:0b:14:b3:18:6a,-62,100,43,6,500,-57.80539210947564
f9:b3:b2:3d:53:a5,-60,100,72,6,500,-57.706206931004644
fc:02:a0:fa:33:19,-55,100,44,6,500,-57.67380469846951
d5:b1:89:8b:b8:c5,-59,100,67,6,500,-57.706771131243585
f1:96:cd:ee:25:bd,-58,100,47,6,500,-57.75652987016369
f7:9c:08:9a:42:ed,-69,100,50,6,500,-57.90284587080117
d1:0b:14:b3:18:6a,-58,100,43,6,500,-57.738019729575406
fc:02:a0:fa:33:19,-58,100,44,6,500,-57.77116054752863
f1:96:cd:ee:25:bd,-52,100,47,6,500,-57.6070903209207
f7:9c:08:9a:42:ed,-69,100,50,6,500,-57.83616684941194
e3:6f:28:36:5a:db,-56,100,43,6,500,-57.78705470635762
f9:b3:b2:3d:53:a5,-57,100,72,6,500,-57.770787042598144
d5:b1:89:8b:b8:c5,-59,100,67,6,500,-57.86982980632593
f7:9c:08:9a:42:ed,-65,100,50,6,500,-58.099969581503785
d1:0b:14:b3:18:6a,-57,100,43,6,500,-58.01776476128422
f9:b3:b2:3d:53:a5,-56,100,72,6,500,-57.83675670596519
d5:b1:89:8b:b8:c5,-60,100,67,6,500,-57.852995963479465
fc:02:a0:fa:33:19,-65,100,44,6,500,-58.08316710590202
e3:6f:28:36:5a:db,-64,100,43,6,500,-58.181229454276114
f1:96:cd:ee:25:bd,-57,100,47,6,500,-58.18159676919238
ef:86:35:dd:c3:f7,-58,100,69,6,500,-58.23142024485818
d1:0b:14:b3:18:6a,-62,100,43,6,500,-58.131858442313614
fc:02:a0:fa:33:19,-55,100,44,6,500,-58.099563273154295
f1:96:cd:ee:25:bd,-58,100,47,6,500,-58.03361415291279
e2:51:e0:31:ee:0e,-65,100,20,6,500,-58.13140760291888
ef:86:35:dd:c3:f7,-52,100,69,6,500,-58.0500122142178
f7:9c:08:9a:42:ed,-69,100,50,6,500,-58.18006534285131
e3:6f:28:36:5a:db,-57,100,43,6,500,-58.04831597486118
f9:b3:b2:3d:53:a5,-61,100,72,6,500,-58.24626276131977
d5:b1:89:8b:b8:c5,-55,100,67,6,500,-58.247062068814856
d1:0b:14:b3:18:6a,-58,100,43,6,500,-58.26381506950327
d5:b1:89:8b:b8:c5,-59,100,67,6,500,-58.3632282472285
fc:02:a0:fa:33:19,-67,100,44,6,500,-58.41104444648987
f1:96:cd:ee:25:bd,-56,100,47,6,500,-58.49469000123399
f7:9c:08:9a:42:ed,-65,100,50,6,500,-58.57600981757709
e3:6f:28:36:5a:db,-65,100,43,6,500,-58.69045752966464
e2:51:e0:31:ee:0e,-65,100,20,6,500,-58.78840384385355
f9:b3:b2:3d:53:a5,-57,100,72,6,500,-58.64025680108859
fc:02:a0:fa:33:19,-68,100,44,6,500,-58.68799035001188
f1:96:cd:ee:25:bd,-57,100,47,6,500,-58.65535525066774
d1:0b:14:b3:18:6a,-62,100,43,6,500,-58.75395849610483
e2:51:e0:31:ee:0e,-65,100,20,6,500,-58.918081494265536
ef:86:35:dd:c3:f7,-58,100,69,6,500,-58.93490455203516
e3:6f:28:36:5a:db,-65,100,43,6,500,-59.01640221560412
f7:9c:08:9a:42:ed,-69,100,50,6,500,-59.01458450515917
f9:b3:b2:3d:53:a5,-57,100,72,6,500,-58.88282032896556
d5:b1:89:8b:b8:c5,-55,100,67,6,500,-58.98285010217234
d5:b1:89:8b:b8:c5,-55,100,67,6,500,-58.868016721619576
f9:b3:b2:3d:53:a5,-60,100,72,6,500,-58.93405081531727
fc:02:a0:fa:33:19,-53,100,44,6,500,-58.90233166176591
f1:96:cd:ee:25:bd,-52,100,47,6,500,-58.92058935699611
e3:6f:28:36:5a:db,-51,100,43,6,500,-58.74019877036405
e2:51:e0:31:ee:0e,-65,100,20,6,500,-58.87128495378407
d1:0b:14:b3:18:6a,-59,100,43,6,500,-58.690092446020245
f7:9c:08:9a:42:ed,-64,100,50,6,500,-58.83801816261783
f1:96:cd:ee:25:bd,-56,100,47,6,500,-58.805715239443785
d1:0b:14:b3:18:6a,-57,100,43,6,500,-58.64111488233805
ef:86:35:dd:c3:f7,-52,100,69,6,500,-58.593018051222565
f7:9c:08:9a:42:ed,-69,100,50,6,500,-58.8886531709693
e3:6f:28:36:5a:db,-65,100,43,6,500,-58.92055183778158
e2:51:e0:31:ee:0e,-67,100,20,6,500,-59.00153265455278
d5:b1:89:8b:b8:c5,-59,100,67,6,500,-58.985175547400296
f9:b3:b2:3d:53:a5,-57,100,72,6,500,-59.018892436130294
fc:02:a0:fa:33:19,-57,100,44,6,500,-58.98640457363922
f7:9c:08:9a:42:ed,-69,100,50,6,500,-59.16604677663307
e3:6f:28:36:5a:db,-56,100,43,6,500,-58.95230649374134
e2:51:e0:31:ee:0e,-53,100,20,6,500,-58.87083865912427
d1:0b:14:b3:18:6a,-58,100,43,6,500,-58.87119215019174
fc:02:a0:fa:33:19,-66,100,44,6,500,-59.10148752355221
f1:96:cd:ee:25:bd,-59,100,47,6,500,-58.93685279310001
ef:86:35:dd:c3:f7,-58,100,69,6,500,-58.970423812906624
f9:b3:b2:3d:53:a5,-60,100,72,6,500,-59.02011984994718
ef:86:35:dd:c3:f7,-55,100,69,6,500,-58.954915433091614
f1:96:cd:ee:25:bd,-58,100,47,6,500,-58.83975847300585
f7:9c:08:9a:42:ed,-65,100,50,6,500,-58.97085948336299
e3:6f:28:36:5a:db,-57,100,43,6,500,-58.988136366715764
d5:b1:89:8b:b8:c5,-55,100,67,6,500,-58.906374001061494
fc:02:a0:fa:33:19,-55,100,44,6,500,-58.74214412541523
e2:51:e0:31:ee:0e,-69,100,20,6,500,-58.82250175789539
d1:0b:14:b3:18:6a,-59,100,43,6,500,-58.85578080130737
f7:9c:08:9a:42:ed,-68,100,50,6,500,-59.01911771155904
e2:51:e0:31:ee:0e,-53,100,20,6,500,-58.87154392483728
d1:0b:14:b3:18:6a,-57,100,43,6,500,-58.90517692071521
f1:96:cd:ee:25:bd,-58,100,47,6,500,-58.90555732023209
ef:86:35:dd:c3:f7,-52,100,69,6,500,-58.692143329806655
f9:b3:b2:3d:53:a5,-60,100,72,6,500,-58.82466022153606
fc:02:a0:fa:33:19,-58,100,44,6,500,-58.64400478518629
e2:51:e0:31:ee:0e,-68,100,20,6,500,-58.823748456263296
f7:9c:08:9a:42:ed,-69,100,50,6,500,-58.95376178254439
e3:6f:28:36:5a:db,-51,100,43,6,500,-58.8889392431592
d5:b1:89:8b:b8:c5,-60,100,67,6,500,-58.92198921164443
fc:02:a0:fa:33:19,-55,100,44,6,500,-58.85667901390486
f1:96:cd:ee:25:bd,-56,100,47,6,500,-58.676097706061434
d1:0b:14:b3:18:6a,-62,100,43,6,500,-58.77485140467895
ef:86:35:dd:c3:f7,-57,100,69,6,500,-58.64347612861833
f9:b3:b2:3d:53:a5,-62,100,72,6,500,-58.59374835838039
d1:0b:14:b3:18:6a,-62,100,43,6,500,-58.543959944105545
fc:02:a0:fa:33:19,-55,100,44,6,500,-58.51168260056548
f1:96:cd:ee:25:bd,-53,100,47,6,500,-58.26537139886046
e2:51:e0:31:ee:0e,-53,100,20,6,500,-58.2002752508958
ef:86:35:dd:c3:f7,-55,100,69,6,500,-58.08543120310952
f7:9c:08:9a:42:ed,-69,100,50,6,500,-58.149522638449966
e3:6f:28:36:5a:db,-51,100,43,6,500,-58.03506582580356
d5:b1:89:8b:b8:c5,-55,100,67,6,500,-57.87083664371599
f9:b3:b2:3d:53:a5,-56,100,72,6,500,-57.657147464250826
e3:6f:28:36:5a:db,-65,100,43,6,500,-57.78801542097207
d5:b1:89:8b:b8:c5,-59,100,67,6,500,-57.854049209431544
d1:0b:14:b3:18:6a,-57,100,43,6,500,-57.88742987174315
fc:02:a0:fa:33:19,-67,100,44,6,500,-58.0013958163889
f1:96:cd:ee:25:bd,-58,100,47,6,500,-58.08420234636806
f7:9c:08:9a:42:ed,-69,100,50,6,500,-58.362952797029905
ef:86:35:dd:c3:f7,-55,100,69,6,500,-58.42994346545294
d1:0b:14:b3:18:6a,-57,100,43,6,500,-58.298497315014664
f1:96:cd:ee:25:bd,-56,100,47,6,500,-58.24950835167454
fc:02:a0:fa:33:19,-58,100,44,6,500,-58.15084017160222
ef:86:35:dd:c3:f7,-55,100,69,6,500,-58.13504108985456
f7:9c:08:9a:42:ed,-66,100,50,6,500,-58.28223593831843
e3:6f:28:36:5a:db,-57,100,43,6,500,-58.365522245050954
d5:b1:89:8b:b8:c5,-55,100,67,6,500,-58.13575825173084
f9:b3:b2:3d:53:a5,-62,100,72,6,500,-58.08587450592257
d5:b1:89:8b:b8:c5,-58,100,67,6,500,-57.93776419124163
d1:0b:14:b3:18:6a,-63,100,43,6,500,-58.00295181408098
fc:02:a0:fa:33:19,-65,100,44,6,500,-58.13379245804533
f1:96:cd:ee:25:bd,-53,100,47,6,500,-58.06870912135292
f7:9c:08:9a:42:ed,-69,100,50,6,500,-58.06678630777197
e3:6f:28:36:5a:db,-57,100,43,6,500,-58.083685012245525
ef:86:35:dd:c3:f7,-52,100,69,6,500,-58.06843509173287
d1:0b:14:b3:18:6a,-58,100,43,6,500,-58.06864007443647
f1:96:cd:ee:25:bd,-53,100,47,6,500,-57.855101313535975
fc:02:a0:fa:33:19,-57,100,44,6,500,-57.822400457779885
e3:6f:28:36:5a:db,-51,100,43,6,500,-57.707925356794554
f7:9c:08:9a:42:ed,-69,100,50,6,500,-57.85429440026636
f9:b3:b2:3d:53:a5,-57,100,72,6,500,-57.887650068631935
ef:86:35:dd:c3:f7,-56,100,69,6,500,-57.85509425870176
fc:02:a0:fa:33:19,-66,100,44,6,500,-57.87042172560833
f7:9c:08:9a:42:ed,-65,100,50,6,500,-58.0013346603976
d1:0b:14:b3:18:6a,-47,100,43,6,500,-57.870702184232904
e3:6f:28:36:5a:db,-56,100,43,6,500,-57.887603909537894
d5:b1:89:8b:b8:c5,-55,100,67,6,500,-57.657709946450744
f9:b3:b2:3d:53:a5,-62,100,72,6,500,-57.70667028385445
f1:96:cd:ee:25:bd,-59,100,47,6,500,-57.558455570811354
f1:96:cd:ee:25:bd,-59,100,47,6,500,-57.65749265199871
e3:6f:28:36:5a:db,-65,100,43,6,500,-57.788347311663586
f7:9c:08:9a:42:ed,-64,100,50,6,500,-57.88642788219003
d5:b1:89:8b:b8:c5,-60,100,67,6,500,-58.018396158444844
f9:b3:b2:3d:53:a5,-57,100,72,6,500,-57.96919805618844
fc:02:a0:fa:33:19,-55,100,44,6,500,-57.920268491574326
d1:0b:14:b3:18:6a,-58,100,43,6,500,-57.75569503232636
ef:86:35:dd:c3:f7,-52,100,69,6,500,-57.476348411496275
fc:02:a0:fa:33:19,-55,100,44,6,500,-57.54327596345892
f7:9c:08:9a:42:ed,-68,100,50,6,500,-57.67328895986524
e3:6f:28:36:5a:db,-65,100,43,6,500,-57.837187254376055
d1:0b:14:b3:18:6a,-62,100,43,6,500,-57.93566284180113
f1:96:cd:ee:25:bd,-53,100,47,6,500,-57.787996608204736
ef:86:35:dd:c3:f7,-55,100,69,6,500,-57.75556063883841
d5:b1:89:8b:b8:c5,-58,100,67,6,500,-57.68967821806353
f9:b3:b2:3d:53:a5,-62,100,72,6,500,-57.689090288824666
f7:9c:08:9a:42:ed,-64,100,50,6,500,-57.8366845141049
e3:6f:28:36:5a:db,-51,100,43,6,500,-57.804856777062014
d5:b1:89:8b:b8:c5,-61,100,67,6,500,-57.93663575351796
d1:0b:14:b3:18:6a,-57,100,43,6,500,-57.97004121419401
f1:96:cd:ee:25:bd,-57,100,47,6,500,-57.772722152699345
ef:86:35:dd:c3:f7,-52,100,69,6,500,-57.790648810345346
fc:02:a0:fa:33:19,-51,100,44,6,500,-57.72577139308092
e3:6f:28:36:5a:db,-43,100,43,6,500,-57.51229136960886
ef:86:35:dd:c3:f7,-55,100,69,6,500,-57.34817830954184
fc:02:a0:fa:33:19,-54,100,44,6,500,-57.26634037749348
d1:0b:14:b3:18:6a,-58,100,43,6,500,-57.28297302570082
f7:9c:08:9a:42:ed,-69,100,50,6,500,-57.31432259427023
d5:b1:89:8b:b8:c5,-60,100,67,6,500,-57.347108806606386
f1:96:cd:ee:25:bd,-53,100,47,6,500,-57.08450008230977
e3:6f:28:36:5a:db,-65,100,43,6,500,-57.248278199493285
d5:b1:89:8b:b8:c5,-55,100,67,6,500,-57.21576662520517
f9:b3:b2:3d:53:a5,-56,100,72,6,500,-57.216127292964764
d1:0b:14:b3:18:6a,-62,100,43,6,500,-57.28152420863123
f1:96:cd:ee:25:bd,-57,100,47,6,500,-57.3147758011161
f7:9c:08:9a:42:ed,-65,100,50,6,500,-57.2974371560541
fc:02:a0:fa:33:19,-55,100,44,6,500,-57.264921064918376
d1:0b:14:b3:18:6a,-62,100,43,6,500,-57.379828154051474
f1:96:cd:ee:25:bd,-57,100,47,6,500,-57.297661832262385
f7:9c:08:9a:42:ed,-69,100,50,6,500,-57.47712060385869
e3:6f:28:36:5a:db,-56,100,43,6,500,-57.36213466310547
fc:02:a0:fa:33:19,-58,100,44,6,500,-57.246921255244544
ef:86:35:dd:c3:f7,-52,100,69,6,500,-57.231240999251916
f9:b3:b2:3d:53:a5,-56,100,72,6,500,-57.017553494467805
fc:02:a0:fa:33:19,-58,100,44,6,500,-57.034040411653834
f1:96:cd:ee:25:bd,-57,100,47,6,500,-57.11681274373373
d1:0b:14:b3:18:6a,-58,100,43,6,500,-57.11683618615991
ef:86:35:dd:c3:f7,-39,100,69,6,500,-56.887387713674705
f7:9c:08:9a:42:ed,-66,100,50,6,500,-57.034525460628814
e3:6f:28:36:5a:db,-51,100,43,6,500,-57.03531142004968
d5:b1:89:8b:b8:c5,-46,100,67,6,500,-56.65791031513849
d1:0b:14:b3:18:6a,-57,100,43,6,500,-56.658027977108205
ef:86:35:dd:c3:f7,-52,100,69,6,500,-56.59271752210367
fc:02:a0:fa:33:19,-65,100,44,6,500,-56.575607666848946
e3:6f:28:36:5a:db,-65,100,43,6,500,-56.57488079204535
f7:9c:08:9a:42:ed,-65,100,50,6,500,-56.8706418540293
f9:b3:b2:3d:53:a5,-62,100,72,6,500,-56.96897646743822
f1:96:cd:ee:25:bd,-52,100,47,6,500,-56.92015946508575
d1:0b:14:b3:18:6a,-57,100,43,6,500,-56.83801929542411
f1:96:cd:ee:25:bd,-56,100,47,6,500,-56.788844370161414
fc:02:a0:fa:33:19,-55,100,44,6,500,-56.72329341716826
f7:9c:08:9a:42:ed,-66,100,50,6,500,-56.73886509280184
e3:6f:28:36:5a:db,-57,100,43,6,500,-56.62379005464155
ef:86:35:dd:c3:f7,-57,100,69,6,500,-56.5744651264943
f9:b3:b2:3d:53:a5,-56,100,72,6,500,-56.55815887016936
f1:96:cd:ee:25:bd,-53,100,47,6,500,-56.525686679894726
fc:02:a0:fa:33:19,-58,100,44,6,500,-56.52564029175418
f7:9c:08:9a:42:ed,-69,100,50,6,500,-56.8041074111109
d5:b1:89:8b:b8:c5,-60,100,67,6,500,-56.886197501646116
e3:6f:28:36:5a:db,-51,100,43,6,500,-56.60717539061899
d1:0b:14:b3:18:6a,-62,100,43,6,500,-56.55735740322065
ef:86:35:dd:c3:f7,-55,100,69,6,500,-56.442361387677835
fc:02:a0:fa:33:19,-66,100,44,6,500,-56.655400636414804
f7:9c:08:9a:42:ed,-54,100,50,6,500,-56.63927839540085
d1:0b:14:b3:18:6a,-61,100,43,6,500,-56.68827465111962
ef:86:35:dd:c3:f7,-38,100,69,6,500,-56.29477471400808
f1:96:cd:ee:25:bd,-54,100,47,6,500,-56.13058984723505
e3:6f:28:36:5a:db,-51,100,43,6,500,-56.131056239285165
d5:b1:89:8b:b8:c5,-59,100,67,6,500,-56.09802724002932
f9:b3:b2:3d:53:a5,-60,100,72,6,500,-56.147125108014265
f1:96:cd:ee:25:bd,-56,100,47,6,500,-56.13076128471443
f7:9c:08:9a:42:ed,-68,100,50,6,500,-56.39296319975622
e3:6f:28:36:5a:db,-66,100,43,6,500,-56.638935452136906
d5:b1:89:8b:b8:c5,-60,100,67,6,500,-56.91856378358619
f9:b3:b2:3d:53:a5,-57,100,72,6,500,-56.951555924359724
d1:0b:14:b3:18:6a,-57,100,43,6,500,-57.001022116513084
fc:02:a0:fa:33:19,-55,100,44,6,500,-56.95192015786849
ef:86:35:dd:c3:f7,-51,100,69,6,500,-56.65656902354105
f7:9c:08:9a:42:ed,-65,100,50,6,500,-56.73809657372089
e3:6f:28:36:5a:db,-49,100,43,6,500,-56.67295218815045
ef:86:35:dd:c3:f7,-58,100,69,6,500,-56.55787371484056
d1:0b:14:b3:18:6a,-62,100,43,6,500,-56.6726297832342
f1:96:cd:ee:25:bd,-53,100,47,6,500,-56.62365078435594
fc:02:a0:fa:33:19,-58,100,44,6,500,-56.55785322498016
e3:6f:28:36:5a:db,-57,100,43,6,500,-56.55790399318378
f7:9c:08:9a:42:ed,-65,100,50,6,500,-56.557257962016685
d5:b1:89:8b:b8:c5,-59,100,67,6,500,-56.62293094784495
f9:b3:b2:3d:53:a5,-57,100,72,6,500,-56.54073052230406
d1:0b:14:b3:18:6a,-58,100,43,6,500,-56.557120496313274
f1:96:cd:ee:25:bd,-57,100,47,6,500,-56.35977574127946
fc:02:a0:fa:33:19,-65,100,44,6,500,-56.50709416363882
ef:86:35:dd:c3:f7,-56,100,69,6,500,-56.474277529565285
ef:86:35:dd:c3:f7,-55,100,69,6,500,-56.52384939087006
d1:0b:14:b3:18:6a,-62,100,43,6,500,-56.62211680826623
f1:96:cd:ee:25:bd,-58,100,47,6,500,-56.62204223238724
fc:02:a0:fa:33:19,-58,100,44,6,500,-56.638421577031046
f7:9c:08:9a:42:ed,-69,100,50,6,500,-56.81831469671271
e3:6f:28:36:5a:db,-65,100,43,6,500,-57.24566516370812
d5:b1:89:8b:b8:c5,-55,100,67,6,500,-57.06486338010738
f9:b3:b2:3d:53:a5,-56,100,72,6,500,-57.14747547484125
f9:b3:b2:3d:53:a5,-56,100,72,6,500,-57.31286528471651
d1:0b:14:b3:18:6a,-59,100,43,6,500,-57.345730569936975
f1:96:cd:ee:25:bd,-53,100,47,6,500,-57.363029428216464
fc:02:a0:fa:33:19,-67,100,44,6,500,-57.39465826046959
f7:9c:08:9a:42:ed,-69,100,50,6,500,-57.458976685271
e3:6f:28:36:5a:db,-51,100,43,6,500,-57.2291518287465
ef:86:35:dd:c3:f7,-52,100,69,6,500,-57.06507248381626
ef:86:35:dd:c3:f7,-55,100,69,6,500,-57.11489112260626
f1:96:cd:ee:25:bd,-57,100,47,6,500,-57.11500132519248
fc:02:a0:fa:33:19,-58,100,44,6,500,-57.14795712591264
d1:0b:14:b3:18:6a,-58,100,43,6,500,-57.19741865732856
f7:9c:08:9a:42:ed,-68,100,50,6,500,-57.22901810717522
e3:6f:28:36:5a:db,-64,100,43,6,500,-57.34355910851875
d5:b1:89:8b:b8:c5,-55,100,67,6,500,-57.31095553249911
f9:b3:b2:3d:53:a5,-56,100,72,6,500,-57.3111874857777
f9:b3:b2:3d:53:a5,-61,100,72,6,500,-57.44265213970449
d1:0b:14:b3:18:6a,-62,100,43,6,500,-57.50806087484817
f1:96:cd:ee:25:bd,-52,100,47,6,500,-57.22877306181399
fc:02:a0:fa:33:19,-67,100,44,6,500,-57.34290927772411
ef:86:35:dd:c3:f7,-51,100,69,6,500,-57.34375702240387
e3:6f:28:36:5a:db,-51,100,43,6,500,-57.16334468965402
d5:b1:89:8b:b8:c5,-60,100,67,6,500,-57.24545893740585
fc:02:a0:fa:33:19,-67,100,44,6,500,-57.260840342187706
f1:96:cd:ee:25:bd,-53,100,47,6,500,-57.24492862187904
f7:9c:08:9a:42:ed,-66,100,50,6,500,-57.32633099543933
e3:6f:28:36:5a:db,-50,100,43,6,500,-57.52555864307051
d5:b1:89:8b:b8:c5,-60,100,67,6,500,-57.6243676834981
f9:b3:b2:3d:53:a5,-57,100,72,6,500,-57.72390577027093
ef:86:35:dd:c3:f7,-52,100,69,6,500,-57.60929930942582
f1:96:cd:ee:25:bd,-58,100,47,6,500,-57.5764262826483
d1:0b:14:b3:18:6a,-57,100,43,6,500,-57.59324510347715
fc:02:a0:fa:33:19,-55,100,44,6,500,-57.37968124870683
e3:6f:28:36:5a:db,-51,100,43,6,500,-57.133346255969236
f7:9c:08:9a:42:ed,-68,100,50,6,500,-57.26336983990715
ef:86:35:dd:c3:f7,-55,100,69,6,500,-57.23086999758274
d5:b1:89:8b:b8:c5,-60,100,67,6,500,-57.28008411047228
f9:b3:b2:3d:53:a5,-62,100,72,6,500,-57.39498936843271
fc:02:a0:fa:33:19,-53,100,44,6,500,-57.42900833792212
f1:96:cd:ee:25:bd,-58,100,47,6,500,-57.31375578395021
d1:0b:14:b3:18:6a,-62,100,43,6,500,-57.52823763854224
e3:6f:28:36:5a:db,-50,100,43,6,500,-57.39726413669842
d5:b1:89:8b:b8:c5,-55,100,67,6,500,-57.28234915370028
f7:9c:08:9a:42:ed,-69,100,50,6,500,-57.544208646235205
f9:b3:b2:3d:53:a5,-57,100,72,6,500,-57.52799098835976
ef:86:35:dd:c3:f7,-57,100,69,6,500,-57.528282270640815
f7:9c:08:9a:42:ed,-54,100,50,6,500,-57.34767876345464
e3:6f:28:36:5a:db,-56,100,43,6,500,-57.298571775289005
ef:86:35:dd:c3:f7,-53,100,69,6,500,-57.23332224035227
f1:96:cd:ee:25:bd,-37,100,47,6,500,-56.887916922563875
d1:0b:14:b3:18:6a,-58,100,43,6,500,-56.90443346703428
fc:02:a0:fa:33:19,-66,100,44,6,500,-56.920091014127486
d5:b1:89:8b:b8:c5,-60,100,67,6,500,-56.9857774549636
f9:b3:b2:3d:53:a5,-56,100,72,6,500,-57.00250845557534
e3:6f:28:36:5a:db,-51,100,43,6,500,-56.822095167013195
f7:9c:08:9a:42:ed,-69,100,50,6,500,-57.001735023071184
f1:96:cd:ee:25:bd,-56,100,47,6,500,-56.96904171133279
d1:0b:14:b3:18:6a,-62,100,43,6,500,-56.85380715536555
fc:02:a0:fa:33:19,-56,100,44,6,500,-56.705997491453346
ef:86:35:dd:c3:f7,-58,100,69,6,500,-56.75538214408083
d5:b1:89:8b:b8:c5,-55,100,67,6,500,-56.739207909973395
e3:6f:28:36:5a:db,-65,100,43,6,500,-56.88652130715097
f7:9c:08:9a:42:ed,-66,100,50,6,500,-57.00082728882653
f1:96:cd:ee:25:bd,-55,100,47,6,500,-57.034056285549006
d1:0b:14:b3:18:6a,-58,100,43,6,500,-56.88613471763419
fc:02:a0:fa:33:19,-54,100,44,6,500,-56.639807233388595
ef:86:35:dd:c3:f7,-55,100,69,6,500,-56.70604813270759
e3:6f:28:36:5a:db,-57,100,43,6,500,-56.78858162607443
f7:9c:08:9a:42:ed,-68,100,50,6,500,-57.001267599146
f9:b3:b2:3d:53:a5,-57,100,72,6,500,-57.00138280920667
f1:96:cd:ee:25:bd,-52,100,47,6,500,-56.90314378328161
d1:0b:14:b3:18:6a,-57,100,43,6,500,-56.88678316422714
fc:02:a0:fa:33:19,-56,100,44,6,500,-56.68967019362956
ef:86:35:dd:c3:f7,-56,100,69,6,500,-56.55818086308391
d5:b1:89:8b:b8:c5,-59,100,67,6,500,-56.62390344675241
ef:86:35:dd:c3:f7,-57,100,69,6,500,-56.64045227645182
fc:02:a0:fa:33:19,-67,100,44,6,500,-56.73802321421937
f1:96:cd:ee:25:bd,-57,100,47,6,500,-56.65576799429758
f7:9c:08:9a:42:ed,-64,100,50,6,500,-56.85263829025135
e3:6f:28:36:5a:db,-65,100,43,6,500,-56.818875567155885
f9:b3:b2:3d:53:a5,-60,100,72,6,500,-56.96685190266807
d1:0b:14:b3:18:6a,-56,100,43,6,500,-57.04949112387655
d5:b1:89:8b:b8:c5,-60,100,67,6,500,-57.04919685190643
d1:0b:14:b3:18:6a,-62,100,43,6,500,-56.96627665551219
